,data,RA,DEC,G_mag,R_mag,J_mag,K_mag,redshift,U_mag,I_mag,Z_mag,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_cleaned,class_bin,index
14,SpIES,34.556609,0.224111,22.4433,20.9345,19.423820000000006,18.112679,2.181,24.07,20.293,19.829,1.6266999999999996,3.1355000000000004,3.777000000000001,4.2410000000000005,4.6461799999999975,5.957321,5.713992999999999,5.774539999999997,1.5088000000000008,2.150300000000001,2.6143,4.330621000000002,4.087292999999999,4.147839999999999,0.6415000000000006,1.1054999999999993,2.5784929999999977,2.639039999999998,0.4639999999999986,0.8691799999999965,2.1803209999999997,1.9369929999999973,1.9975399999999968,0.4051799999999979,1.7163210000000009,1.4729929999999989,1.5335399999999986,1.067813000000001,1.1283600000000007,-0.24332800000000174,-0.18278100000000208,0.06054699999999968,QSO,1,14
15,SpIES,35.102224,0.333267,24.1987,23.1083,19.858755,18.855892,2.26,23.398000000000003,21.678,22.058000000000003,-0.8006999999999955,0.2897000000000034,1.7200000000000024,1.34,3.5392450000000046,4.5421080000000025,4.837615000000003,5.261132000000004,1.090399999999999,2.520699999999998,2.1406999999999954,5.342807999999998,5.638314999999999,6.061831999999999,1.430299999999999,1.0502999999999965,4.547915,4.971432,-0.38000000000000256,1.8192450000000024,2.822108,3.1176150000000007,3.541132000000001,2.199245000000005,3.2021080000000026,3.4976150000000032,3.921132000000004,1.2983699999999985,1.7218869999999988,0.29550700000000063,0.719024000000001,0.4235170000000004,QSO,1,15
16,SpIES,333.228031,-0.83131,22.3034,22.9673,19.577742,18.63762,-999.0,23.613000000000003,20.216,19.649,1.3096000000000032,0.6457000000000015,3.3970000000000056,3.9640000000000017,4.0352580000000025,4.975380000000001,4.804920000000003,4.757419000000001,-0.6639000000000017,2.0874000000000024,2.654399999999999,3.665779999999998,3.4953199999999995,3.4478189999999986,2.751300000000004,3.3183000000000007,4.159220000000001,4.111719000000001,0.5669999999999966,0.6382579999999969,1.5783799999999957,1.4079199999999972,1.3604189999999967,0.07125800000000028,1.011379999999999,0.8409200000000006,0.7934190000000001,0.7696620000000003,0.7221609999999998,-0.1704599999999985,-0.21796099999999896,-0.04750100000000046,weak-det,0,16
17,SpIES,333.230272,0.018944,23.321,22.5719,20.233511,18.842813,1.522,22.372,21.326,21.055,-0.948999999999998,-0.19989999999999952,1.0459999999999994,1.3170000000000002,2.138489,3.5291870000000003,4.8049800000000005,5.5572599999999985,0.7490999999999985,1.9949999999999972,2.2659999999999982,4.478186999999998,5.753979999999999,6.5062599999999975,1.245899999999999,1.5168999999999997,5.00488,5.757159999999999,0.2710000000000008,1.0924890000000005,2.483187000000001,3.758980000000001,4.51126,0.8214889999999997,2.2121869999999997,3.4879800000000003,4.240259999999999,2.6664910000000006,3.418771,1.2757930000000002,2.028072999999999,0.752279999999999,QSO,1,17
18,SpIES,334.641713,-0.5282979999999999,22.6182,21.5453,19.909595,18.715322,-999.0,22.442,19.901,19.397,-0.17620000000000502,0.8966999999999956,2.540999999999997,3.0449999999999946,2.532404999999997,3.7266779999999957,4.4516399999999985,4.6580999999999975,1.0729000000000006,2.717200000000002,3.2212,3.902878000000001,4.627840000000003,4.8343000000000025,1.6443000000000012,2.148299999999999,3.554940000000002,3.761400000000002,0.5039999999999978,-0.008594999999999686,1.1856779999999991,1.9106400000000008,2.1171000000000006,-0.5125949999999975,0.6816780000000016,1.406640000000003,1.6131000000000029,1.9192350000000005,2.1256950000000003,0.7249620000000014,0.9314220000000012,0.20645999999999987,QSO,1,18
19,SpIES,335.057839,0.196806,23.0467,21.4978,19.955538,18.891333,1.93?,24.533,20.594,20.14,1.4863,3.0352,3.9389999999999996,4.393000000000002,4.5774620000000015,5.641667000000003,5.1636000000000015,5.309672000000003,1.5488999999999995,2.4527,2.9067000000000007,4.155367000000002,3.6773000000000025,3.823372000000002,0.9038000000000004,1.3578000000000008,2.1284000000000027,2.274472000000003,0.4540000000000006,0.6384620000000005,1.7026670000000017,1.2246000000000024,1.3706720000000026,0.1844619999999999,1.248667000000001,0.7706000000000017,0.916672000000002,0.5861380000000018,0.7322100000000021,-0.4780669999999994,-0.33199499999999915,0.1460720000000002,QSO,1,19
20,SpIES,336.039216,-0.256575,23.5393,22.9742,19.717018,17.971811,2.22,25.07,21.39,20.32,1.5306999999999995,2.095800000000001,3.68,4.75,5.352982000000001,7.098189000000001,7.164898000000001,7.590036999999999,0.5651000000000009,2.1493,3.2193000000000005,5.567489000000003,5.634198000000001,6.059336999999998,1.5841999999999992,2.6541999999999994,5.069098,5.494236999999997,1.0700000000000005,1.6729820000000009,3.4181890000000017,3.484898000000001,3.9100369999999987,0.6029820000000008,2.3481890000000014,2.414898000000001,2.840036999999999,1.811916,2.237054999999998,0.06670899999999946,0.4918479999999974,0.4251389999999979,QSO,1,20
21,SpIES,337.364102,0.332162,23.7023,22.126,20.285515,18.564192,0.615,23.015,20.768,20.383,-0.6873000000000005,0.8890000000000029,2.247,2.632000000000001,2.7294850000000004,4.450807999999999,5.207678000000001,5.4245779999999995,1.5763000000000034,2.9343000000000004,3.319300000000002,5.138107999999999,5.894978000000003,6.111878000000001,1.357999999999997,1.7429999999999986,4.318677999999999,4.535577999999997,0.3850000000000016,0.4824850000000005,2.2038079999999987,2.960678000000001,3.1775780000000005,0.09748499999999892,1.8188079999999966,2.575678,2.792577999999999,2.478193000000001,2.695093,0.7568700000000028,0.9737700000000018,0.21689999999999895,QSO,1,21
22,SpIES,338.122231,0.8712200000000001,24.5428,22.4393,19.513147,18.722,1.374,22.993,21.082,20.508000000000006,-1.5497999999999976,0.5537000000000027,1.9110000000000047,2.4849999999999994,3.4798530000000016,4.271000000000001,5.545313000000004,6.0841850000000015,2.1035000000000004,3.4608000000000025,4.034799999999997,5.8207999999999975,7.095113000000001,7.633984999999999,1.3573000000000022,1.931299999999997,4.991613000000001,5.530484999999999,0.5739999999999945,1.5688529999999972,2.3599999999999963,3.634312999999999,4.173184999999997,0.9948530000000028,1.7860000000000014,3.0603130000000043,3.5991850000000016,2.0654600000000016,2.6043319999999994,1.274313000000003,1.8131850000000007,0.5388719999999978,QSO,1,22
23,SpIES,339.727108,-0.78014,23.318,21.6493,19.63393,18.777521,-999.0,23.769,19.742,19.081,0.4510000000000005,2.1197000000000017,4.027000000000001,4.6880000000000015,4.1350700000000025,4.991479000000002,5.688588000000002,5.757821,1.6687000000000012,3.5760000000000005,4.237000000000002,4.540479000000001,5.2375880000000015,5.3068209999999985,1.9072999999999996,2.5683000000000007,3.568888000000001,3.638120999999998,0.6610000000000014,0.10807000000000144,0.9644790000000008,1.6615880000000018,1.7308209999999988,-0.5529299999999999,0.3034789999999994,1.0005880000000005,1.0698209999999977,1.5535180000000004,1.6227509999999974,0.6971090000000011,0.7663419999999981,0.06923299999999699,weak-det,0,23
24,SpIES,340.66595099999995,-0.646571,23.4932,22.0036,19.875326,18.172308,0.61,25.027,21.464,21.42,1.5337999999999958,3.0233999999999988,3.5629999999999957,3.606999999999996,5.151673999999995,6.854692,7.8141969999999965,8.092969999999998,1.4896000000000034,2.0291999999999994,2.0732,5.320892000000004,6.280397000000002,6.559170000000003,0.5395999999999965,0.5835999999999971,4.790796999999999,5.069569999999999,0.04400000000000048,1.5886740000000008,3.2916920000000047,4.251197000000001,4.529970000000001,1.5446740000000003,3.247692000000004,4.207197000000002,4.485970000000002,2.6625229999999998,2.941296000000001,0.9595049999999964,1.2382779999999975,0.27877300000000105,NLAGN,0,24
25,SpIES,341.102021,0.637211,22.8212,21.7656,19.700924,18.680605,0,21.847,19.736,19.311,-0.9742000000000032,0.08139999999999857,2.1109999999999967,2.535999999999998,2.1460759999999968,3.1663949999999983,2.779104,2.731471999999997,1.055600000000002,3.0852000000000004,3.510200000000001,4.140595000000001,3.753304000000004,3.7056720000000003,2.0295999999999985,2.4545999999999992,2.6977040000000017,2.650071999999998,0.4250000000000007,0.035076000000000114,1.0553950000000007,0.6681040000000031,0.6204719999999995,-0.3899240000000006,0.6303949999999999,0.24310400000000246,0.1954719999999988,0.6330280000000029,0.5853959999999994,-0.3872909999999976,-0.4349230000000013,-0.04763200000000367,star,0,25
26,SpIES,342.02613,0.553038,24.4809,22.7865,19.783106,18.818525,0.88,24.815,20.988000000000003,21.118,0.3341000000000029,2.028500000000001,3.826999999999998,3.6969999999999987,5.031894000000001,5.996475,7.475042000000002,7.5497070000000015,1.694399999999998,3.4928999999999952,3.362899999999996,5.662374999999997,7.140941999999999,7.2156069999999985,1.7984999999999967,1.6684999999999979,5.446542000000001,5.5212069999999995,-0.129999999999999,1.204894000000003,2.169475000000002,3.6480420000000042,3.7227070000000033,1.334894000000002,2.299475000000001,3.778042000000003,3.8527070000000014,2.4431480000000008,2.5178130000000003,1.4785670000000015,1.5532320000000013,0.07466499999999954,QSO,1,26
27,SpIES,343.253882,0.103625,21.7819,20.8818,18.756773000000006,17.888144,0.820,23.078000000000007,20.047,19.413,1.2961000000000027,2.1962000000000046,3.0310000000000024,3.6650000000000023,4.3212269999999995,5.1898560000000025,6.368382000000004,6.702187000000002,0.9001000000000019,1.7348999999999997,2.3689,3.893756,5.072282000000001,5.4060869999999985,0.8347999999999978,1.4687999999999979,4.1721819999999985,4.5059869999999975,0.6340000000000003,1.290226999999998,2.158856,3.3373820000000016,3.671187,0.6562269999999977,1.5248559999999998,2.7033820000000013,3.0371869999999994,2.047155000000004,2.3809600000000017,1.1785260000000015,1.5123309999999996,0.3338049999999981,QSO,1,27
28,SpIES,345.238302,0.052035000000000005,22.7111,22.5785,19.406677,18.012420000000006,2,23.906,21.666,20.969,1.1949000000000003,1.3275000000000006,2.2399999999999984,2.9369999999999976,4.499323,5.8935799999999965,6.857595,7.520865999999998,0.13260000000000005,1.045099999999998,1.7420999999999967,4.698679999999996,5.6626949999999985,6.3259659999999975,0.912499999999998,1.6094999999999968,5.530094999999998,6.1933659999999975,0.6969999999999992,2.259323000000002,3.653579999999998,4.6175950000000014,5.2808660000000005,1.5623230000000028,2.956579999999999,3.9205950000000014,4.583866,2.3582719999999995,3.0215429999999976,0.9640150000000034,1.6272860000000016,0.6632709999999982,QSO,1,28
29,SpIES,351.389292,0.949569,23.8279,22.9265,19.509106,18.765951,1.569,22.859,21.893,21.028,-0.968899999999998,-0.067499999999999,0.9660000000000012,1.8309999999999995,3.3498940000000026,4.0930490000000015,5.116004000000004,5.829186,0.9013999999999988,1.9348999999999992,2.7998999999999974,5.061948999999999,6.0849040000000025,6.798085999999998,1.0335,1.8984999999999983,5.183504000000003,5.896685999999999,0.8649999999999984,2.383894000000001,3.1270489999999995,4.150004000000003,4.863185999999999,1.5188940000000033,2.262049000000001,3.2850040000000043,3.998186000000001,1.7661100000000012,2.4792919999999974,1.0229550000000032,1.7361369999999994,0.7131819999999962,QSO,1,29
30,SpIES,355.801669,0.038035,23.1499,21.4187,19.694263,18.549038,0.415?,23.893,20.685,19.87,0.7431000000000019,2.4742999999999995,3.208000000000002,4.023,4.198737000000001,5.343962000000001,5.664753000000001,5.857907000000001,1.7311999999999976,2.4649,3.2798999999999983,4.6008619999999985,4.921652999999999,5.114806999999999,0.7337000000000025,1.5487000000000002,3.190453000000001,3.3836070000000014,0.8149999999999977,0.9907369999999992,2.1359619999999997,2.456752999999999,2.649906999999999,0.1757370000000016,1.3209620000000015,1.6417530000000014,1.8349070000000007,1.4660159999999998,1.6591699999999996,0.3207909999999998,0.5139449999999997,0.19315399999999985,AGN,0,30
31,SpIES,356.712991,0.84372,22.4964,21.4684,19.481907,18.613375,0.866,22.974,20.115,19.628,0.4775999999999989,1.5056000000000012,2.8590000000000018,3.346,3.492093000000001,4.360624999999999,5.174163,5.091014000000001,1.0280000000000022,2.381400000000003,2.868400000000001,3.883025,4.696563000000001,4.6134140000000015,1.3534000000000006,1.8403999999999991,3.668562999999999,3.585414,0.4869999999999983,0.6330929999999988,1.5016249999999967,2.3151629999999983,2.2320139999999995,0.14609300000000047,1.0146249999999988,1.8281630000000002,1.7450140000000012,1.6820699999999995,1.5989210000000007,0.8135380000000012,0.7303890000000024,-0.08314899999999881,QSO,1,31
32,SpIES,358.69515,-0.738209,22.8219,22.169,20.110823,18.31124,?,23.848000000000006,21.502,20.424,1.0261000000000031,1.679000000000002,2.346000000000004,3.424000000000003,3.737177000000002,5.536760000000005,7.1745399999999995,7.808524000000002,0.6528999999999989,1.3199000000000003,2.3979,4.5106600000000014,6.148439999999997,6.782423999999999,0.6670000000000016,1.745000000000001,5.495539999999997,6.129524,1.0779999999999994,1.391176999999999,3.1907600000000014,4.828539999999997,5.4625239999999975,0.3131769999999996,2.112760000000001,3.750539999999997,4.384523999999999,3.4373629999999977,4.0713469999999985,1.6377799999999958,2.271763999999997,0.6339840000000017,QSO,1,32
33,SpIES,358.939431,-0.189284,22.4901,22.6377,20.213734,18.047157,2.53,23.038,22.463,21.434,0.5478999999999985,0.40030000000000143,0.5749999999999993,1.6039999999999992,2.824266000000001,4.990842999999998,5.363294000000001,5.919350000000001,-0.14759999999999707,0.02710000000000079,1.0561000000000007,4.442943,4.815394000000001,5.371450000000002,0.17469999999999786,1.2036999999999978,4.962993999999998,5.51905,1.0290000000000001,2.249266000000002,4.415842999999999,4.7882940000000005,5.344350000000002,1.2202660000000023,3.386842999999999,3.7592940000000006,4.315350000000001,2.5390279999999983,3.095084,0.3724510000000016,0.9285070000000032,0.5560560000000017,QSO,1,33
34,SpIES,359.193455,-0.939468,23.693,22.7535,19.689388,18.623104,0.876,23.22,21.244,20.072,-0.4730000000000025,0.4664999999999999,1.975999999999999,3.148,3.5306119999999983,4.596895999999997,5.641096999999999,6.125589999999999,0.9395000000000024,2.4490000000000016,3.6210000000000018,5.069896,6.114097000000001,6.5985900000000015,1.5094999999999992,2.6815,5.174596999999999,5.659089999999999,1.1720000000000006,1.5546119999999988,2.6208959999999983,3.665097,4.14959,0.3826119999999982,1.4488959999999975,2.4930969999999992,2.9775899999999997,2.1104850000000006,2.5949780000000007,1.044201000000001,1.5286940000000016,0.4844930000000005,QSO,1,34
35,SpIES,359.41021,0.761554,24.2575,22.233,20.153868,18.63258,0.467,24.786,21.263,20.67,0.5284999999999975,2.5529999999999973,3.5229999999999957,4.115999999999996,4.632131999999999,6.1534200000000014,7.215539999999997,7.606799999999996,2.0245,2.9944999999999986,3.5874999999999986,5.624920000000002,6.68704,7.078299999999999,0.9699999999999988,1.5629999999999988,4.66254,5.053799999999999,0.593,1.1091320000000024,2.6304200000000044,3.692540000000001,4.0838,0.5161320000000025,2.0374200000000044,3.099540000000001,3.4908,2.5834079999999986,2.9746679999999976,1.0621199999999966,1.4533799999999957,0.3912599999999991,QSO/AGN,0,35
36,FIRST,136.21048000000002,-1.756819,21.17625,20.74213,16.636,14.821,1.005,21.993,19.898,18.97,0.8167500000000025,1.2508700000000026,2.0950000000000024,3.0230000000000032,5.357000000000003,7.172000000000002,9.099000000000002,10.514,0.4341200000000001,1.27825,2.2062500000000007,6.35525,8.28225,9.69725,0.8441299999999998,1.7721300000000006,7.8481299999999985,9.26313,0.9280000000000008,3.2620000000000005,5.077,7.004,8.418999999999999,2.334,4.148999999999999,6.075999999999999,7.490999999999998,3.7419999999999987,5.156999999999998,1.927,3.3419999999999987,1.4149999999999991,QSO,1,36
37,FIRST,139.028152,7.183164,22.00951,21.594620000000006,18.718,16.266,1.45,21.954,21.276,20.569000000000006,-0.055510000000001725,0.35937999999999803,0.6780000000000008,1.384999999999998,3.2360000000000007,5.688000000000002,7.1770000000000005,8.806000000000003,0.41488999999999976,0.7335100000000025,1.4405099999999995,5.743510000000003,7.232510000000001,8.861510000000003,0.3186200000000028,1.02562,6.8176200000000025,8.446620000000003,0.7069999999999972,2.5580000000000003,5.010000000000002,6.498999999999999,8.128,1.8510000000000024,4.303000000000004,5.7920000000000025,7.421000000000002,3.940999999999999,5.57,1.4889999999999972,3.1179999999999986,1.6290000000000011,QSO,1,37
38,FIRST,139.078156,0.859519,24.08746,22.42871,17.743,15.925,1.53,24.486,20.542,19.484,0.39854000000000056,2.0572900000000023,3.9440000000000026,5.001999999999999,6.743000000000002,8.561,10.134,11.61,1.6587500000000013,3.5454600000000016,4.603459999999998,8.162460000000001,9.73546,11.21146,1.8867100000000008,2.944709999999997,8.076709999999999,9.552710000000001,1.0579999999999965,2.7989999999999995,4.616999999999997,6.189999999999998,7.665999999999999,1.7410000000000032,3.559000000000001,5.1320000000000014,6.608000000000002,3.3909999999999982,4.866999999999999,1.5730000000000004,3.0490000000000013,1.4760000000000009,QSO,1,38
39,FIRST,140.1465,6.364375,19.981000900268555,18.77199935913086,16.664,14.851,0.193,26.091,18.006,17.685,6.109999099731443,7.319000640869138,8.084999999999997,8.405999999999999,9.426999999999996,11.239999999999998,11.871999999999995,12.614999999999998,1.209001541137695,1.9750009002685545,2.296000900268556,5.1300009002685565,5.7620009002685535,6.505000900268557,0.7659993591308591,1.0869993591308609,4.552999359130858,5.29599935913086,0.3210000000000015,1.3419999999999987,3.155000000000001,3.7869999999999986,4.530000000000001,1.0209999999999972,2.834,3.465999999999997,4.209,2.4450000000000003,3.1880000000000024,0.6319999999999979,1.375,0.7430000000000021,NLAGN,0,39
40,FIRST,140.366333,2.607455,22.49779,22.18034,19.331,16.893,1.5,22.819000000000006,21.765,21.168000000000006,0.3212100000000042,0.6386600000000016,1.054000000000002,1.6509999999999998,3.488000000000003,5.926000000000003,7.569000000000003,8.883000000000003,0.3174499999999973,0.7327899999999978,1.3297899999999956,5.604789999999998,7.2477899999999975,8.561789999999998,0.4153400000000005,1.0123399999999982,6.930340000000001,8.244340000000001,0.5969999999999978,2.434000000000001,4.872,6.5150000000000015,7.8290000000000015,1.8370000000000035,4.275000000000002,5.918000000000003,7.232000000000002,4.081,5.395,1.643000000000001,2.9570000000000007,1.314,QSO,1,40
